SI_исходный,SI_расчётный,разница
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
2.609090909090909,2.6090909090909093,4.440892098500626e-16
6.817518248175185,6.817518248175184,8.881784197001252e-16
7.812499999999999,7.812499999999999,0.0
1.0,1.0,0.0
2.572727272727272,2.5727272727272728,8.881784197001252e-16
1.327433628318584,1.327433628318584,0.0
1.015151515151515,1.0151515151515151,2.220446049250313e-16
1.195219123505976,1.1952191235059761,2.220446049250313e-16
1.0,1.0,0.0
1.320121951219512,1.3201219512195126,6.661338147750939e-16
3.614457831325302,3.6144578313253017,4.440892098500626e-16
27.81632653061224,27.816326530612244,3.552713678800501e-15
1.189189189189189,1.189189189189189,0.0
11.9047619047619,11.904761904761903,3.552713678800501e-15
2.854545454545454,2.8545454545454545,4.440892098500626e-16
2.2,2.1999999999999997,4.440892098500626e-16
99.99999999999999,99.99999999999999,0.0
1.5625,1.5625,0.0
5.067567567567568,5.0675675675675675,8.881784197001252e-16
2.890909090909091,2.890909090909091,0.0
2.835106382978723,2.8351063829787226,4.440892098500626e-16
2.941176470588235,2.9411764705882355,4.440892098500626e-16
30.9278350515464,30.927835051546396,3.552713678800501e-15
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.456310679611651,1.4563106796116505,4.440892098500626e-16
1.195219123505976,1.195219123505976,0.0
1.0,1.0,0.0
1.0,1.0,0.0
30.0,29.999999999999993,7.105427357601002e-15
8.219178082191782,8.219178082191782,0.0
4.10126582278481,4.10126582278481,0.0
2.9,2.9,0.0
3.472222222222222,3.472222222222222,0.0
1.0,1.0,0.0
3.0,2.9999999999999996,4.440892098500626e-16
1.0,1.0,0.0
11.90476190476191,11.904761904761902,8.881784197001252e-15
28.22222222222223,28.222222222222225,3.552713678800501e-15
4.615384615384616,4.615384615384616,0.0
3.866666666666666,3.8666666666666663,4.440892098500626e-16
7.943037974683543,7.943037974683543,0.0
2.54054054054054,2.5405405405405417,1.7763568394002505e-15
2.878440366972477,2.8784403669724776,4.440892098500626e-16
3.529411764705882,3.529411764705883,1.3322676295501878e-15
1.0,1.0,0.0
2.38095238095238,2.380952380952381,8.881784197001252e-16
2.307692307692308,2.3076923076923084,4.440892098500626e-16
3.0,3.0000000000000004,4.440892098500626e-16
2.123142250530786,2.123142250530786,0.0
6.479481641468682,6.4794816414686816,8.881784197001252e-16
1.190909090909091,1.190909090909091,0.0
42.25352112676057,42.25352112676057,0.0
3.926701570680628,3.926701570680628,0.0
2.678571428571428,2.678571428571429,8.881784197001252e-16
6.666666666666667,6.666666666666668,8.881784197001252e-16
3.0,3.0,0.0
3.671970624235006,3.671970624235005,8.881784197001252e-16
47.61904761904762,47.619047619047606,1.4210854715202004e-14
1.881818181818182,1.8818181818181816,4.440892098500626e-16
1.195219123505976,1.1952191235059761,2.220446049250313e-16
1.195219123505976,1.1952191235059761,2.220446049250313e-16
3.476245654692931,3.4762456546929315,4.440892098500626e-16
2.238805970149254,2.238805970149254,0.0
1.0,1.0,0.0
41.66666666666666,41.66666666666667,1.4210854715202004e-14
25.60869565217392,25.608695652173928,7.105427357601002e-15
30.92783505154639,30.927835051546396,7.105427357601002e-15
125.5,125.49999999999999,1.4210854715202004e-14
3.529411764705882,3.529411764705883,1.3322676295501878e-15
1.0,1.0,0.0
18.63354037267081,18.633540372670808,3.552713678800501e-15
7.246376811594203,7.246376811594203,0.0
1.804511278195489,1.8045112781954886,4.440892098500626e-16
1.195219123505976,1.195219123505976,0.0
6.521739130434783,6.521739130434786,2.6645352591003757e-15
5.70342205323194,5.703422053231941,8.881784197001252e-16
2.5,2.5,0.0
50.84745762711864,50.84745762711863,7.105427357601002e-15
22.38805970149254,22.388059701492537,3.552713678800501e-15
3.161222339304531,3.161222339304531,0.0
2.48,2.4800000000000004,4.440892098500626e-16
5.35,5.349999999999999,8.881784197001252e-16
7.141666666666667,7.141666666666667,0.0
1.428571428571429,1.4285714285714286,4.440892098500626e-16
2.439024390243902,2.4390243902439024,4.440892098500626e-16
20.83333333333333,20.833333333333332,3.552713678800501e-15
3.3003300330033,3.3003300330033007,8.881784197001252e-16
5.084745762711865,5.084745762711866,8.881784197001252e-16
2.806060606060606,2.8060606060606057,4.440892098500626e-16
1.0,1.0,0.0
66.66666666666666,66.66666666666666,0.0
1.0,1.0,0.0
25.0,25.000000000000007,7.105427357601002e-15
1.86335403726708,1.8633540372670805,4.440892098500626e-16
1.923076923076923,1.923076923076923,0.0
1.886792452830189,1.8867924528301894,4.440892098500626e-16
1.5,1.5,0.0
1.098901098901099,1.098901098901099,0.0
1.0,1.0,0.0
8.547008547008549,8.547008547008542,7.105427357601002e-15
3.333333333333334,3.333333333333333,8.881784197001252e-16
10.30927835051546,10.309278350515465,5.329070518200751e-15
1.0,1.0,0.0
1.0,1.0,0.0
11.95219123505976,11.952191235059761,1.7763568394002505e-15
2.5,2.5000000000000004,4.440892098500626e-16
1.0,1.0,0.0
1.0,1.0,0.0
3.157894736842106,3.1578947368421053,8.881784197001252e-16
2.394409937888198,2.3944099378881982,4.440892098500626e-16
1.0,1.0,0.0
1.0,1.0,0.0
30.14285714285714,30.142857142857153,1.4210854715202004e-14
9.40438871473354,9.40438871473354,0.0
9.580152671755725,9.580152671755725,0.0
1.702702702702703,1.7027027027027024,6.661338147750939e-16
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
4.967038353142997,4.967038353142996,8.881784197001252e-16
5.888462424195901,5.888462424195903,1.7763568394002505e-15
7.209481361426256,7.209481361426256,0.0
9.93428968070338,9.934289680703378,1.7763568394002505e-15
1.963109299617368,1.9631092996173685,4.440892098500626e-16
1.385060957117729,1.3850609571177293,2.220446049250313e-16
1.38371811185845,1.3837181118584498,2.220446049250313e-16
4.255169503446336,4.255169503446336,0.0
0.01148926945588554,0.011489269455885538,1.734723475976807e-18
0.06370192307692307,0.06370192307692307,0.0
20.59922178988327,20.599221789883266,3.552713678800501e-15
34.94389438943895,34.943894389438945,7.105427357601002e-15
13.73281452658885,13.732814526588847,3.552713678800501e-15
1.320858283433134,1.3208582834331337,2.220446049250313e-16
19.22832443427409,19.228324434274093,3.552713678800501e-15
166.2087912087912,166.2087912087912,0.0
4.4375,4.437500000000001,8.881784197001252e-16
4.425334706488155,4.425334706488156,8.881784197001252e-16
34.46787878787879,34.46787878787878,7.105427357601002e-15
71.44723618090451,71.44723618090448,2.842170943040401e-14
99.7719298245614,99.77192982456141,1.4210854715202004e-14
99.7719298245614,99.77192982456141,1.4210854715202004e-14
99.7719298245614,99.77192982456141,1.4210854715202004e-14
99.7719298245614,99.77192982456141,1.4210854715202004e-14
5686.999999999999,5687.0,9.094947017729282e-13
499.9999999999999,499.9999999999998,1.1368683772161603e-13
11848.33333333333,11848.333333333332,1.8189894035458565e-12
557.5686274509803,557.5686274509803,0.0
4.545247148288974,4.545247148288976,1.7763568394002505e-15
17.85600477992432,17.85600477992432,0.0
8.853373231773666,8.853373231773668,1.7763568394002505e-15
5.637423935091277,5.637423935091276,1.7763568394002505e-15
4.999916763775595,4.999916763775594,8.881784197001252e-16
4.724781765276431,4.724781765276431,0.0
6.2,6.2,0.0
5.002913267854169,5.0029132678541695,8.881784197001252e-16
4.429279628195197,4.429279628195197,0.0
8.853373231773666,8.853373231773668,1.7763568394002505e-15
5.663994423143953,5.663994423143953,0.0
7.352941176470588,7.352941176470585,2.6645352591003757e-15
0.2668089647812167,0.2668089647812167,0.0
0.02759381898454746,0.027593818984547457,3.469446951953614e-18
0.5330490405117271,0.5330490405117272,1.1102230246251565e-16
0.04380876175235047,0.04380876175235047,0.0
0.03337905807041609,0.0333790580704161,6.938893903907228e-18
6.638297872340425,6.638297872340426,8.881784197001252e-16
104.0,103.99999999999999,1.4210854715202004e-14
1952.5625,1952.5625000000002,2.2737367544323206e-13
1000.0,1000.0000000000001,1.1368683772161603e-13
4001.7,4001.699999999999,9.094947017729282e-13
1.851845609303893,1.8518456093038933,2.220446049250313e-16
807.7258064516129,807.7258064516129,0.0
15620.6,15620.600000000002,1.8189894035458565e-12
36.14462013112225,36.14462013112225,0.0
36.17493104111874,36.17493104111874,0.0
13.33024017467249,13.330240174672488,1.7763568394002505e-15
0.1101556101556102,0.1101556101556102,0.0
0.1265882352941177,0.12658823529411772,2.7755575615628914e-17
0.1342985521717424,0.13429855217174244,2.7755575615628914e-17
9.091958302308264,9.091958302308262,1.7763568394002505e-15
25.0012285012285,25.0012285012285,0.0
13.33333333333333,13.333333333333334,3.552713678800501e-15
48.410144253141,48.410144253141006,7.105427357601002e-15
71.00286650286651,71.00286650286652,1.4210854715202004e-14
2.636143681369812,2.6361436813698123,4.440892098500626e-16
197.8986936816849,197.8986936816849,0.0
13.62103448275862,13.621034482758619,1.7763568394002505e-15
60.85959985959985,60.85959985959987,2.1316282072803006e-14
45.47672253258844,45.47672253258845,7.105427357601002e-15
81.29494007989346,81.29494007989346,0.0
48.410144253141,48.410144253141006,7.105427357601002e-15
19.53071017274472,19.53071017274473,1.0658141036401503e-14
17.62163793681669,17.621637936816686,3.552713678800501e-15
2.0,2.0,0.0
40.47704081632653,40.477040816326536,7.105427357601002e-15
4.999834079973454,4.999834079973454,0.0
1618.888888888889,1618.888888888889,0.0
38.03242617255356,38.03242617255357,7.105427357601002e-15
19.01621308627678,19.01621308627678,0.0
1.0,1.0,0.0
14.38644688644689,14.386446886446885,5.329070518200751e-15
6.00075786282683,6.0007578628268305,8.881784197001252e-16
76.92361111111111,76.9236111111111,1.4210854715202004e-14
627.0,626.9999999999999,1.1368683772161603e-13
7.500083635349877,7.500083635349875,1.7763568394002505e-15
16.02040816326531,16.020408163265305,3.552713678800501e-15
0.7999999999999998,0.8,2.220446049250313e-16
6.581555100847706,6.581555100847704,1.7763568394002505e-15
6.913204132418369,6.91320413241837,8.881784197001252e-16
1.0,1.0,0.0
0.469,0.469,0.0
1.069,1.0690000000000006,6.661338147750939e-16
2.0,1.9999999999999991,8.881784197001252e-16
0.7166666666666666,0.7166666666666666,0.0
0.9875000000000002,0.9875000000000002,0.0
0.645,0.6450000000000001,1.1102230246251565e-16
1.075,1.0750000000000002,2.220446049250313e-16
4.90721649484536,4.907216494845359,8.881784197001252e-16
7.006369426751593,7.006369426751594,1.7763568394002505e-15
7.481375838926174,7.481375838926174,0.0
0.7500000000000001,0.7500000000000001,0.0
0.6449999999999999,0.6449999999999999,0.0
7.194219826295298,7.1942198262953,1.7763568394002505e-15
3.630014799408024,3.6300147994080243,4.440892098500626e-16
3.027251642829532,3.0272516428295315,4.440892098500626e-16
4.010674140552789,4.010674140552789,0.0
8.391756475704293,8.391756475704295,1.7763568394002505e-15
39.99835706462212,39.99835706462211,7.105427357601002e-15
93.32163449486089,93.32163449486089,0.0
1.666666666666667,1.6666666666666667,2.220446049250313e-16
40.00501504513541,40.005015045135394,1.4210854715202004e-14
159.9690245030051,159.96902450300504,5.684341886080802e-14
21.42973497091144,21.429734970911433,7.105427357601002e-15
12.49973606816982,12.499736068169819,1.7763568394002505e-15
1.764630198633477,1.7646301986334774,4.440892098500626e-16
54.93975903614458,54.939759036144586,7.105427357601002e-15
50.38290162394309,50.38290162394309,0.0
29.43231441048034,29.432314410480345,3.552713678800501e-15
5.99822670849816,5.998226708498159,1.7763568394002505e-15
1.0,1.0,0.0
1.099607944939228,1.0996079449392282,2.220446049250313e-16
0.9486102779444111,0.9486102779444112,1.1102230246251565e-16
1.0,1.0,0.0
14.49369641956631,14.493696419566321,1.0658141036401503e-14
3.141453831041257,3.1414538310412574,4.440892098500626e-16
17.37054263565891,17.37054263565891,0.0
6.481389578163773,6.481389578163776,2.6645352591003757e-15
0.08397757450575392,0.08397757450575392,0.0
22.57909090909091,22.57909090909091,0.0
9.000932835820894,9.000932835820892,1.7763568394002505e-15
61.01428571428571,61.014285714285705,7.105427357601002e-15
86.34905660377359,86.34905660377359,0.0
13.23129251700681,13.231292517006805,5.329070518200751e-15
170.875,170.87500000000003,2.842170943040401e-14
18.41129032258064,18.411290322580644,3.552713678800501e-15
44.29787234042553,44.29787234042553,0.0
189.2307692307692,189.23076923076923,2.842170943040401e-14
156.2666666666666,156.26666666666662,2.842170943040401e-14
329.75,329.7500000000001,1.1368683772161603e-13
163.1666666666667,163.1666666666667,0.0
187.8676470588235,187.86764705882354,2.842170943040401e-14
0.06000353481795687,0.06000353481795688,6.938893903907228e-18
2.638411919687472,2.6384119196874707,1.3322676295501878e-15
53.70957095709571,53.70957095709572,1.4210854715202004e-14
473.1304347826086,473.1304347826086,0.0
611.1290322580645,611.1290322580645,0.0
189.5,189.50000000000003,2.842170943040401e-14
14.35074626865672,14.350746268656716,5.329070518200751e-15
145.2879581151832,145.28795811518324,5.684341886080802e-14
38.16809421841542,38.168094218415405,1.4210854715202004e-14
828.9354838709678,828.9354838709678,0.0
1.0,1.0,0.0
1.0,1.0,0.0
16.66476913345983,16.66476913345984,7.105427357601002e-15
1.0,1.0,0.0
1.0,1.0,0.0
19.60938883968113,19.60938883968114,1.0658141036401503e-14
16.67093373493976,16.670933734939766,7.105427357601002e-15
0.6799955384529585,0.6799955384529583,1.1102230246251565e-16
0.6799955384529585,0.6799955384529583,1.1102230246251565e-16
4.532713754646839,4.53271375464684,1.7763568394002505e-15
10.00055772448411,10.000557724484107,3.552713678800501e-15
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
21.26769230769231,21.26769230769231,0.0
14.28099173553719,14.280991735537192,1.7763568394002505e-15
83.27710843373494,83.27710843373494,0.0
39.94334277620397,39.94334277620397,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
1.0,1.0,0.0
21.36606189967983,21.366061899679828,3.552713678800501e-15
1.0,1.0,0.0
2.125781106414262,2.1257811064142618,4.440892098500626e-16
6.517075773745998,6.517075773745998,0.0
2.431899728081608,2.4318997280816075,4.440892098500626e-16
4.776753507014027,4.7767535070140275,8.881784197001252e-16
1.0,1.0,0.0
1.0,1.0,0.0
4.995008873114463,4.995008873114465,1.7763568394002505e-15
3.372328733667115,3.372328733667114,8.881784197001252e-16
1.555686391846111,1.555686391846111,0.0
1.0,1.0,0.0
6.230469644902635,6.230469644902635,0.0
1.0,1.0,0.0
6.009615384615384,6.009615384615384,0.0
13.52837071061875,13.528370710618752,1.7763568394002505e-15
8.902397260273972,8.902397260273972,0.0
2.263754427390791,2.2637544273907904,4.440892098500626e-16
1.0,1.0,0.0
2.876884169961664,2.876884169961664,0.0
6.055647840531562,6.055647840531562,0.0
2.985460919777274,2.9854609197772723,1.7763568394002505e-15
3.971432199085831,3.971432199085829,2.220446049250313e-15
3.256370656370656,3.2563706563706565,4.440892098500626e-16
52.14070351758794,52.14070351758796,2.1316282072803006e-14
43.86228482003129,43.86228482003129,0.0
1.0,1.0,0.0
8.205307262569834,8.205307262569834,0.0
1.0,1.0,0.0
79.37162891046387,79.37162891046387,0.0
2.003195425496131,2.0031954254961324,1.3322676295501878e-15
0.5909918107370337,0.5909918107370336,1.1102230246251565e-16
0.634390243902439,0.634390243902439,0.0
0.720865704772475,0.720865704772475,0.0
0.5250590691452788,0.5250590691452788,0.0
0.2450803277630815,0.2450803277630815,0.0
0.2143142857142857,0.2143142857142857,0.0
0.4817447885287385,0.4817447885287386,1.1102230246251565e-16
6.0574550702725,6.057455070272498,1.7763568394002505e-15
334.5212765957447,334.52127659574467,5.684341886080802e-14
334.5212765957447,334.52127659574467,5.684341886080802e-14
1.548405283505155,1.5484052835051547,2.220446049250313e-16
15.7834247762056,15.7834247762056,0.0
13.88874396765358,13.88874396765358,0.0
2.777798882075216,2.7777988820752157,4.440892098500626e-16
13.75424434087883,13.75424434087882,1.0658141036401503e-14
6.069984447900467,6.069984447900468,8.881784197001252e-16
10.75276012044162,10.75276012044162,0.0
52.61066878980892,52.61066878980892,0.0
0.679998213860443,0.679998213860443,0.0
0.8500009046990065,0.8500009046990065,0.0
1.785732291404084,1.7857322914040838,2.220446049250313e-16
0.5299944150596274,0.5299944150596274,0.0
0.5599925768465094,0.5599925768465094,0.0
1.0,1.0,0.0
15.87332490518331,15.873324905183313,3.552713678800501e-15
10.00089686098655,10.000896860986547,3.552713678800501e-15
19.6083467094703,19.6083467094703,0.0
4.048644338118022,4.048644338118022,0.0
1.172419190733349,1.1724191907333492,2.220446049250313e-16
1.093661971830986,1.093661971830986,0.0
1.259206798866856,1.2592067988668558,2.220446049250313e-16
1.0,1.0,0.0
1.0,1.0,0.0
42.49471458773785,42.494714587737846,7.105427357601002e-15
9.685044796691935,9.685044796691933,1.7763568394002505e-15
4.041666666666667,4.041666666666665,1.7763568394002505e-15
1.470588235294117,1.4705882352941178,6.661338147750939e-16
4.347826086956522,4.347826086956523,8.881784197001252e-16
2.474285714285714,2.474285714285714,0.0
1.031207185264119,1.0312071852641191,2.220446049250313e-16
1.0,1.0,0.0
1.226401703335699,1.226401703335699,0.0
1.096785588131402,1.0967855881314021,2.220446049250313e-16
1.093758517307168,1.093758517307168,0.0
1.129017197105284,1.1290171971052838,2.220446049250313e-16
1.062483912483912,1.0624839124839125,4.440892098500626e-16
1.096760846435749,1.0967608464357492,2.220446049250313e-16
1.031272422865343,1.0312724228653432,2.220446049250313e-16
1.0,1.0,0.0
